age,workclass,educational-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,capital_diff
50,Private,13,Divorced,Other-service,Not-in-family,White,Male,40,United-States,0,0
42,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,45,United-States,1,7688
32,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,1,0
60,Private,12,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,0,0
58,Private,13,Widowed,Exec-managerial,Unmarried,White,Male,40,United-States,1,8614
45,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,30,United-States,0,0
31,Private,9,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,0,0
32,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0,0
37,Private,10,Divorced,Other-service,Unmarried,White,Female,30,United-States,0,0
28,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,60,United-States,0,0
26,Private,8,Never-married,Craft-repair,Not-in-family,White,Male,40,Mexico,0,0
47,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,80,United-States,1,0
42,Private,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,0,0
48,Private,13,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,1,99999
32,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,United-States,0,0
35,Private,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,42,United-States,1,0
46,Local-gov,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,52,United-States,1,-1902
38,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0,0
49,unknown,9,Married-spouse-absent,unknown,Not-in-family,White,Male,70,United-States,0,0
35,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1,0
61,unknown,9,Divorced,unknown,Not-in-family,White,Male,40,United-States,0,4865
45,Private,12,Divorced,Adm-clerical,Unmarried,Black,Male,35,United-States,0,0
31,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,0,0
52,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1,0
20,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,50,United-States,0,0
64,unknown,7,Married-civ-spouse,unknown,Husband,White,Male,30,United-States,0,0
24,Private,14,Never-married,Tech-support,Not-in-family,White,Male,50,United-States,0,0
34,State-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,0
54,Private,14,Widowed,Adm-clerical,Unmarried,White,Female,38,United-States,0,0
70,Private,4,Widowed,Priv-house-serv,Not-in-family,White,Female,30,United-States,0,2964
55,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0
42,unknown,9,Married-spouse-absent,unknown,Not-in-family,White,Male,35,United-States,0,0
60,Private,9,Divorced,Tech-support,Unmarried,White,Female,40,United-States,0,2597
37,Private,12,Divorced,Craft-repair,Not-in-family,Black,Male,40,United-States,0,0
47,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,0,-1590
20,State-gov,10,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0,0
53,Private,13,Never-married,Other-service,Not-in-family,White,Male,40,Other,0,0
34,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,0,0
43,Private,10,Divorced,Prof-specialty,Unmarried,Black,Female,40,United-States,0,0
24,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,0,0
23,Private,9,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,40,United-States,0,0
29,Private,11,Never-married,Machine-op-inspct,Not-in-family,Other,Male,40,United-States,0,0
58,Private,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,0,0
55,unknown,12,Married-civ-spouse,unknown,Husband,Black,Male,40,United-States,1,7688
40,Private,14,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0,0
43,Federal-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0,0
25,State-gov,14,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,0,0
23,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Male,24,United-States,0,0
34,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0,0
26,Private,10,Separated,Sales,Unmarried,White,Female,35,United-States,0,0
60,Private,16,Never-married,Prof-specialty,Not-in-family,White,Female,65,United-States,1,0
45,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,0,-2179
33,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,0,0
26,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,70,United-States,1,0
39,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,45,United-States,0,114
29,Private,12,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,1,8614
29,unknown,10,Never-married,unknown,Own-child,Black,Female,40,United-States,0,0
34,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,30,United-States,1,0
24,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,48,United-States,0,0
70,Self-emp-inc,16,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,1,20051
34,Self-emp-not-inc,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,0,0
53,Self-emp-not-inc,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,United-States,0,0
31,Private,9,Separated,Craft-repair,Not-in-family,Black,Male,40,United-States,0,0
58,Private,9,Divorced,Sales,Not-in-family,White,Female,15,United-States,0,0
50,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,1,7688
57,Private,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,0,0
32,Private,9,Never-married,Sales,Not-in-family,White,Female,45,United-States,0,0
70,Private,5,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,10,United-States,0,0
37,Self-emp-not-inc,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0,0
51,Private,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,40,United-States,0,0
33,Self-emp-not-inc,12,Divorced,Sales,Unmarried,Black,Male,60,United-States,0,0
53,Local-gov,9,Married-spouse-absent,Transport-moving,Other-relative,White,Female,35,United-States,0,0
32,Private,9,Divorced,Sales,Not-in-family,White,Male,50,United-States,0,0
19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,0,594
33,Private,13,Married-spouse-absent,Other-service,Unmarried,White,Female,24,United-States,0,0
27,Private,9,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0,0
21,Private,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Mexico,0,0
46,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,54,United-States,0,0
60,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,1,0
21,Private,6,Separated,Sales,Unmarried,Black,Female,38,United-States,0,0
38,unknown,7,Never-married,unknown,Not-in-family,White,Female,32,United-States,0,0
31,Private,11,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,0,0
46,Private,9,Divorced,Priv-house-serv,Not-in-family,White,Female,25,United-States,0,0
25,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1,0
23,Local-gov,10,Never-married,Adm-clerical,Not-in-family,White,Male,30,United-States,0,0
53,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0
42,unknown,14,Married-civ-spouse,unknown,Wife,White,Female,48,United-States,1,-1887
29,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0,-2179
45,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1,0
70,Private,13,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,0,0
55,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1,99999
40,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1,-1887
34,Private,14,Never-married,Sales,Unmarried,White,Male,60,United-States,1,0
41,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0
23,State-gov,9,Never-married,Protective-serv,Own-child,White,Male,40,United-States,0,0
32,Private,10,Never-married,Exec-managerial,Other-relative,White,Male,40,United-States,0,0
56,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,48,United-States,0,0
36,Private,9,Divorced,Exec-managerial,Unmarried,White,Male,45,United-States,0,0
26,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,50,United-States,0,0
62,Private,13,Widowed,Tech-support,Unmarried,White,Female,7,United-States,0,0
35,Private,12,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,0
31,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,0
23,Private,12,Never-married,Other-service,Own-child,White,Male,25,Other,0,0
58,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0
33,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,3908
28,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,1,7688
40,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,30,United-States,0,0
33,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,80,United-States,1,7298
27,Private,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,10,Other,0,0
55,Private,9,Divorced,Adm-clerical,Unmarried,White,Male,25,United-States,0,0
53,Private,9,Separated,Transport-moving,Unmarried,White,Male,45,United-States,0,0
23,Private,8,Never-married,Transport-moving,Not-in-family,White,Male,46,United-States,0,0
66,Private,9,Widowed,Craft-repair,Not-in-family,White,Male,16,United-States,0,0
34,Self-emp-not-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1,0
39,Private,6,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,0,0
21,Private,10,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,0,0
26,Private,10,Married-spouse-absent,Adm-clerical,Own-child,Other,Female,35,United-States,0,0
21,Private,9,Never-married,Adm-clerical,Own-child,White,Female,40,Other,0,0
61,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,0
30,Private,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1,0
22,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,0
47,Private,9,Divorced,Machine-op-inspct,Unmarried,White,Female,30,United-States,0,0
50,Private,9,Divorced,Other-service,Not-in-family,White,Male,40,United-States,0,0
67,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,5,United-States,0,-2206
59,Local-gov,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0
35,Private,12,Never-married,Other-service,Not-in-family,White,Female,80,United-States,1,0
56,Self-emp-not-inc,10,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,20,United-States,1,27828
28,Private,9,Never-married,Adm-clerical,Other-relative,Black,Male,40,unknown,0,0
34,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,50,United-States,0,2977
63,Private,6,Widowed,Farming-fishing,Unmarried,White,Female,56,United-States,0,0
48,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Other,0,0
41,Federal-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,44,United-States,1,0
26,Private,10,Never-married,Handlers-cleaners,Own-child,Black,Female,20,United-States,0,0
47,Private,6,Married-civ-spouse,Sales,Husband,White,Male,52,United-States,0,-2179
29,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,0,0
19,Private,9,Never-married,Sales,Own-child,White,Male,20,United-States,0,0
27,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,37,United-States,0,0
59,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,United-States,0,0
45,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,40,Other,0,0
44,Local-gov,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,38,United-States,0,0
34,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,38,United-States,0,0
30,Private,13,Never-married,Tech-support,Not-in-family,White,Female,35,United-States,0,0
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,Other,1,0
56,Private,7,Separated,Other-service,Not-in-family,Black,Female,40,United-States,0,0
37,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0
45,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,43,United-States,1,-1977
34,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,0,0
27,Private,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,50,United-States,0,0
44,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0,0
32,Private,10,Never-married,Exec-managerial,Other-relative,White,Female,50,United-States,0,0
26,Private,13,Never-married,Sales,Not-in-family,White,Female,48,United-States,0,0
49,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0,5013
20,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,30,United-States,0,0
22,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,48,Mexico,0,0
44,Private,13,Never-married,Tech-support,Not-in-family,White,Male,35,United-States,0,0
55,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0,0
29,Private,8,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,0,0
19,unknown,10,Never-married,unknown,Own-child,White,Male,22,United-States,0,0
45,State-gov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0,0
42,Private,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,40,United-States,0,0
27,Private,11,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,0,0
43,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,0,0
36,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,80,United-States,1,0
34,Private,8,Married-civ-spouse,Other-service,Husband,White,Male,40,Other,0,0
70,Private,4,Widowed,Other-service,Not-in-family,White,Female,80,unknown,0,0
54,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,United-States,1,0
63,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,0,0
70,unknown,12,Widowed,unknown,Not-in-family,White,Female,40,United-States,0,0
55,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0,0
44,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1,0
41,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,United-States,0,0
47,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0
70,unknown,10,Married-civ-spouse,unknown,Husband,White,Male,20,United-States,0,3432
35,Private,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,40,Other,0,0
23,Private,9,Divorced,Other-service,Unmarried,White,Female,30,United-States,0,0
57,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,0
56,Self-emp-not-inc,2,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,65,United-States,0,0
25,Self-emp-inc,10,Never-married,Sales,Own-child,White,Female,35,United-States,0,0
64,unknown,11,Married-civ-spouse,unknown,Wife,White,Female,15,United-States,0,0
35,Self-emp-not-inc,13,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,0,0
61,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,0
36,State-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,55,United-States,0,0
18,Private,8,Never-married,Sales,Own-child,Black,Female,15,United-States,0,0
21,Private,10,Married-spouse-absent,Sales,Own-child,Black,Female,20,United-States,0,0
43,unknown,12,Divorced,unknown,Not-in-family,White,Female,35,United-States,0,0
52,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,1,0
40,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0,0
35,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,5178
22,unknown,10,Separated,unknown,Unmarried,White,Female,25,United-States,0,0
42,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0
60,unknown,4,Widowed,unknown,Unmarried,White,Female,20,United-States,0,0
34,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,0,0
27,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0,0
47,Self-emp-not-inc,13,Never-married,Farming-fishing,Not-in-family,White,Male,65,United-States,0,0
65,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0,0
61,Self-emp-inc,14,Widowed,Exec-managerial,Unmarried,White,Female,80,United-States,0,0
18,Private,10,Never-married,Sales,Own-child,White,Male,28,United-States,0,0
49,unknown,9,Married-civ-spouse,unknown,Husband,White,Male,40,Other,0,0
26,Private,10,Never-married,Transport-moving,Not-in-family,Black,Male,75,United-States,0,2174
68,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,1,0
23,Private,9,Married-civ-spouse,Sales,Husband,White,Male,80,United-States,0,0
